ticker,start_date_actual,start_price,end_date_actual,end_price,raw_return,normal_return_spy,excess_return,cluster,CAR,MaxDrawdown,Volatility,label
SANM,2025-01-27,78.51,2025-02-10,89.1,0.13488727550630486,0.009142900901601747,0.1257443746047031,1,0.06953537039025648,-0.023631397696235568,0.03370634646915286,Vulnerable
SAP,2025-01-27,273.1305,2025-02-10,278.2244,0.01865005922077545,0.009142900901601747,0.009507158319173703,1,0.02155903442220719,-0.024341464612752772,0.0120644444227832,Vulnerable
SBET,2025-01-27,4.44,2025-02-10,6.36,0.43243243243243246,0.009142900901601747,0.4232895315308307,1,0.25420001808931203,-0.10909090909090913,0.1342585932167055,Vulnerable
SCKT,2025-01-27,1.51,2025-02-10,1.41,-0.06622516556291391,0.009142900901601747,-0.07536806646451566,1,-0.13041555045249043,-0.06622516556291413,0.022880319007646352,Vulnerable
SEDG,2025-01-27,14.13,2025-02-10,14.22,0.006369426751592355,0.009142900901601747,-0.002773474150009392,1,-0.02141477448045448,-0.08280254777070062,0.03317577379434044,Vulnerable
SEGG,2025-01-27,3.5,2025-02-10,12.4,2.542857142857143,0.009142900901601747,2.5337142419555416,0,2.4604032239643776,-0.22499999999999998,0.6219929078732004,Resilient
SEMR,2025-01-27,16.37,2025-02-10,18.37,0.12217470983506407,0.009142900901601747,0.11303180893346232,1,0.1199934657304007,-0.007428571428571451,0.022089939739531262,Vulnerable
SFIX,2025-01-27,4.64,2025-02-10,5.24,0.1293103448275863,0.009142900901601747,0.12016744392598455,1,0.09793735216547639,-0.05544147843942526,0.031936050250895257,Vulnerable
SGN,2025-01-27,1.85,2025-02-10,2.87,0.5513513513513513,0.009142900901601747,0.5422084504497495,0,1.0851268596128656,-0.41013824884792627,0.43330126048100465,Resilient
SHLS,2025-01-27,4.56,2025-02-10,4.38,-0.039473684210526216,0.009142900901601747,-0.048616585112127964,1,-0.06678695007687052,-0.08368200836820083,0.03143364506111623,Vulnerable
SHOP,2025-01-27,107.38,2025-02-10,119.9,0.11659526913764218,0.009142900901601747,0.10745236823604043,1,0.11886426036750586,-0.04019130726631992,0.03525253484573621,Vulnerable
SIMO,2025-01-27,49.1098,2025-02-10,51.4566,0.04778679611808645,0.009142900901601747,0.0386438952164847,1,0.020280707120581276,-0.06746607220252243,0.03619878455155481,Vulnerable
SITM,2025-01-27,185.9,2025-02-10,171.84,-0.07563206024744484,0.009142900901601747,-0.08477496114904659,1,-0.2915218487823428,-0.22938248351944035,0.10493775790909123,Vulnerable
SKIL,2025-01-27,31.09,2025-02-10,31.13,0.001286587327114841,0.009142900901601747,-0.007856313574486906,1,0.03681209044707312,-0.07912512061756205,0.03147235019790554,Vulnerable
SKLZ,2025-01-27,6.36,2025-02-10,6.42,0.00943396226415083,0.009142900901601747,0.0002910613625490832,1,-0.02188871540609849,-0.0731343283582091,0.028033656536842005,Vulnerable
SKYT,2025-01-27,9.79,2025-02-10,9.71,-0.008171603677221473,0.009142900901601747,-0.01731450457882322,1,-0.10694255081948445,-0.0600193610842209,0.042802050167678886,Vulnerable
SLAB,2025-01-27,132.12,2025-02-10,146.39,0.10800787163184977,0.009142900901601747,0.09886497073024803,1,0.08740656142460013,-0.04293573057829059,0.0328627573203881,Vulnerable
SLE,2025-01-27,292.8,2025-02-10,262.08,-0.10491803278688538,0.009142900901601747,-0.11406093368848713,1,-0.08407571064892871,-0.13114754098360681,0.05091158785481304,Vulnerable
SLP,2025-01-27,34.01,2025-02-10,36.81,0.08232872684504566,0.009142900901601747,0.07318582594344392,1,0.0922811699632119,-0.016855484940591303,0.015582227879544004,Vulnerable
SMCI,2025-01-27,29.07,2025-02-10,42.65,0.46714826281389743,0.009142900901601747,0.4580053619122957,1,0.29022155932464366,-0.07636738906088769,0.08330293523442353,Vulnerable
SMRT,2025-01-27,1.52,2025-02-10,1.34,-0.11842105263157887,0.009142900901601747,-0.12756395353318062,1,-0.15478795185635852,-0.1241830065359476,0.027924903854233116,Vulnerable
SMTC,2025-01-27,57.33,2025-02-10,37.6,-0.34414791557648694,0.009142900901601747,-0.3532908164780887,1,-0.5496380460883645,-0.4445265179494755,0.12513831168180425,Vulnerable
SMWB,2025-01-27,15.77,2025-02-10,17.07,0.08243500317057717,0.009142900901601747,0.07329210226897542,1,0.03451885976143443,-0.047031158142269325,0.03442093518877793,Vulnerable
SNAP,2025-01-27,10.85,2025-02-10,10.71,-0.012903225806451535,0.009142900901601747,-0.022046126708053282,1,-0.005358187817206095,-0.08598452278589841,0.03548469774187476,Vulnerable
SNCR,2025-01-27,9.69,2025-02-10,10.81,0.11558307533539747,0.009142900901601747,0.10644017443379572,1,0.07720734765948956,-0.04408817635270568,0.040760822499430756,Vulnerable
SNOW,2025-01-27,175.52,2025-02-10,186.12,0.06039197812215136,0.009142900901601747,0.05124907722054961,1,0.07548198536792394,-0.04643123072013622,0.027870536570015102,Vulnerable
SNPS,2025-01-27,510.73,2025-02-10,531.33,0.04033442327648662,0.009142900901601747,0.031191522374884872,1,-0.019108409287068695,-0.02548848171519802,0.026526186882439066,Vulnerable
SOGP,2025-01-27,1.9886,2025-02-10,1.875,-0.0571256160112642,0.009142900901601747,-0.06626851691286595,1,-0.07805299184782899,-0.1080772524022453,0.040529952499379046,Vulnerable
SOHU,2025-01-27,12.75,2025-02-10,14.19,0.1129411764705881,0.009142900901601747,0.10379827556898635,1,0.10836848468545701,-0.0357976653696499,0.02524273460518675,Vulnerable
SOUN,2025-01-27,14.07,2025-02-10,15.33,0.08955223880597019,0.009142900901601747,0.08040933790436844,1,-0.015619127959505597,-0.030360531309297834,0.04914074364111437,Vulnerable
SPSC,2025-01-27,193.89,2025-02-10,177.17,-0.08623446283975456,0.009142900901601747,-0.0953773637413563,1,-0.07142880924107531,-0.09607142857142847,0.017432044173673528,Vulnerable
SPT,2025-01-27,33.44,2025-02-10,32.95,-0.014653110047846751,0.009142900901601747,-0.0237960109494485,1,-0.002803524882245223,-0.07199529826623563,0.02157515057266406,Vulnerable
SRAD,2025-01-27,20.14,2025-02-10,21.39,0.062065541211519415,0.009142900901601747,0.05292264030991767,1,0.038127489367899225,-0.025785278949835844,0.024081840521373164,Vulnerable
SSM,2025-01-27,11.9,2025-02-10,12.0,0.008403361344537785,0.009142900901601747,-0.0007395395570639618,1,-0.03244420229921985,-0.2786885245901639,0.09063370197902706,Vulnerable
SSNC,2025-01-27,78.9311,2025-02-10,85.9303,0.08867480625507573,0.009142900901601747,0.07953190535347399,1,0.09428004138168855,-0.008894566509095925,0.01834851029199041,Vulnerable
SST,2025-01-27,7.67,2025-02-10,6.03,-0.2138200782268579,0.009142900901601747,-0.22296297912845964,1,-0.22808942884614547,-0.213820078226858,0.04381466746146285,Vulnerable
SSTI,2025-01-27,14.04,2025-02-10,13.65,-0.02777777777777768,0.009142900901601747,-0.036920678679379426,1,-0.007845662290180133,-0.04914529914529897,0.01912004951479064,Vulnerable
SSTK,2025-01-27,26.4061,2025-02-10,28.4669,0.07804257349627552,0.009142900901601747,0.06889967259467378,1,0.06701539944615365,-0.02243705119403272,0.018269552733413432,Vulnerable
SSYS,2025-01-27,9.78,2025-02-10,12.06,0.23312883435582843,0.009142900901601747,0.22398593345422668,1,0.23442599944148823,-0.06147859922178989,0.07467902333908191,Vulnerable
STM,2025-01-27,24.7749,2025-02-10,22.1675,-0.10524361349591715,0.009142900901601747,-0.1143865143975189,1,-0.10733450970563518,-0.14058987120028743,0.03259331708082228,Vulnerable
STNE,2025-01-27,8.91,2025-02-10,9.45,0.06060606060606055,0.009142900901601747,0.051463159704458805,1,0.09487537794452683,-0.06519453207150361,0.03460674245493312,Vulnerable
STX,2025-01-27,101.3334,2025-02-10,95.7712,-0.05489009546704249,0.009142900901601747,-0.06403299636864423,1,-0.09357445717969148,-0.09663644958128315,0.0202864578045987,Vulnerable
SVCO,2025-01-27,8.48,2025-02-10,7.62,-0.1014150943396227,0.009142900901601747,-0.11055799524122445,1,-0.23298090199355126,-0.11907514450867074,0.04513667336633067,Vulnerable
SWKS,2025-01-27,84.9522,2025-02-10,61.2938,-0.27849072772688643,0.009142900901601747,-0.2876336286284882,1,-0.30149482034718533,-0.283052237208557,0.07407279507793622,Vulnerable
SY,2025-01-27,0.8315,2025-02-10,0.8973,0.0791340950090198,0.009142900901601747,0.06999119410741805,1,0.010580958498915494,-0.061194535395732164,0.04685908360279123,Vulnerable
SYNA,2025-01-27,81.55,2025-02-10,69.45,-0.14837522992029428,0.009142900901601747,-0.15751813082189603,1,-0.16271272631088984,-0.20962785933765793,0.05134608569826017,Vulnerable
TASK,2025-01-27,10.7338,2025-02-10,10.5839,-0.013965231325346106,0.009142900901601747,-0.023108132226947853,1,-0.01694351852780973,-0.07564998957114755,0.022587338067774517,Vulnerable
TBCH,2025-01-27,18.16,2025-02-10,17.77,-0.021475770925110216,0.009142900901601747,-0.030618671826711963,1,-0.024067246525136587,-0.07378854625550679,0.022728556895820536,Vulnerable
TBLA,2025-01-27,3.57,2025-02-10,3.95,0.10644257703081239,0.009142900901601747,0.09729967612921064,1,0.08867168996729158,-0.01822916666666663,0.01903802564917093,Vulnerable
TBRG,2025-01-27,22.98,2025-02-10,25.52,0.11053089643167979,0.009142900901601747,0.10138799553007805,1,0.09770653776432348,-0.03809523809523818,0.019539822373596517,Vulnerable
TCX,2025-01-27,16.28,2025-02-10,14.92,-0.08353808353808356,0.009142900901601747,-0.09268098443968531,1,-0.12059289712226218,-0.10820668693009128,0.028931247488802856,Vulnerable
TDC,2025-01-27,32.25,2025-02-10,30.93,-0.040930232558139545,0.009142900901601747,-0.05007313345974129,1,-0.026664554168934318,-0.06040268456375841,0.013302335134960003,Vulnerable
TDUP,2025-01-27,2.1,2025-02-10,2.49,0.18571428571428572,0.009142900901601747,0.17657138481268397,1,0.15223059967452124,-0.06844106463878319,0.042492120137347406,Vulnerable
TE,2025-01-27,1.95,2025-02-10,1.77,-0.09230769230769231,0.009142900901601747,-0.10145059320929406,1,-0.10746239013204728,-0.09693877551020391,0.028966088036948796,Vulnerable
TEAM,2025-01-27,268.0,2025-02-10,322.94,0.20500000000000007,0.009142900901601747,0.19585709909839832,1,0.2148590808966725,-0.02824797058716455,0.045968137234325405,Vulnerable
TEM,2025-01-27,51.86,2025-02-10,68.36,0.31816428846895484,0.009142900901601747,0.3090213875673531,1,0.31032702199375684,-0.06056663775657711,0.058873218675129416,Vulnerable
TENB,2025-01-27,44.19,2025-02-10,40.85,-0.07558271102059277,0.009142900901601747,-0.08472561192219452,1,-0.05160627372501725,-0.10449438202247185,0.026682784575326763,Vulnerable
THR,2025-01-27,28.98,2025-02-10,28.54,-0.015182884748102143,0.009142900901601747,-0.02432578564970389,1,-0.025930216421948815,-0.08488612836438925,0.022899601170756883,Vulnerable
TLS,2025-01-27,3.09,2025-02-10,3.39,0.09708737864077688,0.009142900901601747,0.08794447773917513,1,0.06639341838013157,-0.09846153846153838,0.0448185662847403,Vulnerable
TOST,2025-01-27,38.5,2025-02-10,41.4,0.07532467532467524,0.009142900901601747,0.06618177442307349,1,0.05936956057697873,-0.04105571847507339,0.025112410902141277,Vulnerable
TRIP,2025-01-27,17.67,2025-02-10,18.41,0.04187889077532536,0.009142900901601747,0.032735989873723614,1,0.04788149653889506,-0.03303471444568873,0.016682133531504422,Vulnerable
TRVG,2025-01-27,2.79,2025-02-10,4.85,0.7383512544802866,0.009142900901601747,0.7292083535786849,1,0.5591567994141164,-0.03942652329749097,0.09202808977274694,Vulnerable
TSEM,2025-01-27,45.5,2025-02-10,46.96,0.03208791208791206,0.009142900901601747,0.022945011186310316,1,-0.13038570967322072,-0.06491437674233369,0.05550394057564042,Vulnerable
TSM,2025-01-27,189.22,2025-02-10,204.6087,0.08132702674135928,0.009142900901601747,0.07218412583975753,1,-0.04665244162395654,-0.04548043350859676,0.0497402515672712,Vulnerable
TTD,2025-01-27,119.1,2025-02-10,122.54,0.02888329135180534,0.009142900901601747,0.019740390450203593,1,0.02881411245541521,-0.07382331348397086,0.02312073273032763,Vulnerable
TTMI,2025-01-27,23.84,2025-02-10,25.5,0.06963087248322153,0.009142900901601747,0.06048797158161978,1,-0.0022430730068766502,-0.045658682634730496,0.03816592175205177,Vulnerable
TTWO,2025-01-27,187.87,2025-02-10,212.51,0.13115452174375886,0.009142900901601747,0.12201162084215711,1,0.150864405215818,-0.04261883595670113,0.044475867885061554,Vulnerable
TUYA,2025-01-27,2.2364,2025-02-10,3.0618,0.3690752995886244,0.009142900901601747,0.35993239868702265,1,0.39892952384106906,-0.09397615634723633,0.10760189669089727,Vulnerable
TWLO,2025-01-27,138.99,2025-02-10,144.46,0.0393553493057055,0.009142900901601747,0.030212448404103753,1,0.06565149847751739,-0.026221772834513324,0.02022057221239597,Vulnerable
TXN,2025-01-27,179.9739,2025-02-10,174.7905,-0.02880084278887096,0.009142900901601747,-0.03794374369047271,1,-0.014818232960145172,-0.03614412978770809,0.016889882364741274,Vulnerable
TYL,2025-01-27,607.38,2025-02-10,611.83,0.007326550100431373,0.009142900901601747,-0.0018163508011703744,1,0.03905411202027664,-0.033814632572396586,0.014802362166463679,Vulnerable
U,2025-01-27,21.75,2025-02-10,20.4,-0.06206896551724139,0.009142900901601747,-0.07121186641884314,1,-0.0804332762037332,-0.12258064516129064,0.02964746258630053,Vulnerable
UBXG,2025-01-27,3.49,2025-02-10,2.85,-0.18338108882521498,0.009142900901601747,-0.19252398972681672,1,-0.18178230720053412,-0.18338108882521476,0.04034549924614056,Vulnerable
UCTT,2025-01-27,33.58,2025-02-10,38.76,0.15425848719475876,0.009142900901601747,0.14511558629315702,1,0.061353323968523,-0.03835263835263869,0.04146146555536465,Vulnerable
UI,2025-01-27,389.278,2025-02-10,364.4176,-0.06386284352056892,0.009142900901601747,-0.07300574442217067,1,-0.1425555304314764,-0.13999534147309045,0.04642449278881673,Vulnerable
UIS,2025-01-27,6.44,2025-02-10,7.13,0.10714285714285698,0.009142900901601747,0.09799995624125524,1,0.0721010301578433,-0.05441176470588238,0.03971626374180553,Vulnerable
UMAC,2025-01-27,12.07,2025-02-10,12.17,0.008285004142501995,0.009142900901601747,-0.0008578967590997522,1,-0.09887052712776712,-0.06462303231151623,0.04937071806860252,Vulnerable
UMC,2025-01-27,5.3609,2025-02-10,5.7372,0.07019343766904806,0.009142900901601747,0.06105053676744632,1,0.07560378940174817,-0.010268361067618192,0.013877233027699158,Vulnerable
UPLD,2025-01-27,4.39,2025-02-10,4.28,-0.02505694760820032,0.009142900901601747,-0.03419984850980207,1,0.009328091363240976,-0.143171806167401,0.04313737844254012,Vulnerable
UPWK,2025-01-27,16.82,2025-02-10,15.75,-0.06361474435196202,0.009142900901601747,-0.07275764525356376,1,-0.02418519935322161,-0.11401977894124504,0.025937308623256692,Vulnerable
VEEV,2025-01-27,225.77,2025-02-10,237.81,0.05332860876112844,0.009142900901601747,0.04418570785952669,1,0.06851226543134181,-0.01607120259838868,0.014072743706809679,Vulnerable
VERI,2025-01-27,2.83,2025-02-10,3.49,0.23321554770318031,0.009142900901601747,0.22407264680157857,1,0.17441429368500194,-0.06376811594202902,0.046054378336324385,Vulnerable
VERX,2025-01-27,57.79,2025-02-10,56.02,-0.030628136355770774,0.009142900901601747,-0.03977103725737252,1,-0.01925337274823602,-0.049703138252756185,0.01346888508913676,Vulnerable
VIAV,2025-01-27,9.71,2025-02-10,12.58,0.29557157569515957,0.009142900901601747,0.2864286747935578,1,0.2091359742790032,-0.026562499999999933,0.06792033729378767,Vulnerable
VICR,2025-01-27,46.98,2025-02-10,52.16,0.11025968497232874,0.009142900901601747,0.101116784070727,1,-0.06376349742483067,-0.07723895189675412,0.06758374951200213,Vulnerable
VIPS,2025-01-27,13.8666,2025-02-10,14.1533,0.020675580171058527,0.009142900901601747,0.01153267926945678,1,0.05171830205487338,-0.07338496819696261,0.03896935071555005,Vulnerable
VISL,2025-01-27,3.81,2025-02-10,2.5,-0.3438320209973753,0.009142900901601747,-0.35297492189897706,1,-0.35192800933596735,-0.4671916010498688,0.13099469914068945,Vulnerable
VNET,2025-01-27,6.77,2025-02-10,10.37,0.5317577548005907,0.009142900901601747,0.522614853898989,1,0.4255615708641668,-0.06818181818181823,0.06322130027443319,Vulnerable
VREX,2025-01-27,13.64,2025-02-10,12.96,-0.04985337243401755,0.009142900901601747,-0.0589962733356193,1,-0.061466389109038566,-0.19276315789473686,0.06972622888057471,Vulnerable
VRNS,2025-01-27,44.63,2025-02-10,43.02,-0.036074389424154196,0.009142900901601747,-0.04521729032575594,1,-0.01575789657795512,-0.1458155422715628,0.04168347538739978,Vulnerable
VRSK,2025-01-27,282.8146,2025-02-10,291.2755,0.02991677233070722,0.009142900901601747,0.020773871429105473,1,0.058205832915506406,-0.012646447531350913,0.01113731126907873,Vulnerable
VRSN,2025-01-27,210.069,2025-02-10,219.5013,0.044900961112777305,0.009142900901601747,0.03575806021117556,1,0.05825032747663017,-0.0033044942496759377,0.00441460085989858,Vulnerable
VRT,2025-01-27,102.4296,2025-02-10,125.5512,0.22573162445230688,0.009142900901601747,0.21658872355070513,1,-0.08422283995987456,-0.04930849975647478,0.10063036449601108,Vulnerable
VSH,2025-01-27,15.7768,2025-02-10,16.3966,0.03928553318797223,0.009142900901601747,0.030142632286370485,1,0.016626781695794568,-0.07385294931682507,0.03969366999032574,Vulnerable
VTEX,2025-01-27,6.22,2025-02-10,6.41,0.030546623794212246,0.009142900901601747,0.0214037228926105,1,0.031311801010313944,-0.05317577548005914,0.030059721973904514,Vulnerable
VUZI,2025-01-27,3.3,2025-02-10,4.16,0.26060606060606073,0.009142900901601747,0.251463159704459,1,0.1421557411715918,-0.07798165137614688,0.06243812431911621,Vulnerable
VYX,2025-01-27,12.65,2025-02-10,12.75,0.007905138339920903,0.009142900901601747,-0.001237762561680844,1,0.017810816185670264,-0.04426877470355728,0.02361330295531493,Vulnerable
W,2025-01-27,48.94,2025-02-10,44.51,-0.09051900286064574,0.009142900901601747,-0.09966190376224748,1,-0.07535176298208401,-0.12654690618762454,0.03521361513178724,Vulnerable
WATT,2025-01-27,13.8,2025-02-10,12.3,-0.10869565217391308,0.009142900901601747,-0.11783855307551483,1,-0.102659986240627,-0.14893617021276595,0.03718539838104015,Vulnerable
WAY,2025-01-27,38.56,2025-02-10,41.45,0.07494813278008294,0.009142900901601747,0.0658052318784812,1,0.06762748425090959,-0.03249879634087627,0.024522661118775685,Vulnerable
WB,2025-01-27,8.8032,2025-02-10,9.7704,0.10986913849509272,0.009142900901601747,0.10072623759349097,1,0.11713508800856076,-0.04936816958349999,0.02618941571392674,Vulnerable
WCT,2025-01-27,95.5,2025-02-10,110.0,0.1518324607329844,0.009142900901601747,0.14268955983138265,1,0.2037204773701733,-0.08333333333333348,0.03850059394679561,Vulnerable
WDAY,2025-01-27,264.2,2025-02-10,269.88,0.02149886449659344,0.009142900901601747,0.012355963594991692,1,0.05195577153143638,-0.03956661612986723,0.02513214890295423,Vulnerable
WDC,2025-01-27,48.468,2025-02-10,51.9601,0.07204959973590808,0.009142900901601747,0.06290669883430633,1,0.03381466078302753,-0.02994752214856189,0.03210361006940686,Vulnerable
WEAV,2025-01-27,15.81,2025-02-10,17.44,0.10309930423782432,0.009142900901601747,0.09395640333622257,1,0.08017755507454594,-0.007299270072992803,0.016366057615556297,Vulnerable
WIMI,2025-01-27,9.89,2025-02-10,9.0,-0.08998988877654202,0.009142900901601747,-0.09913278967814376,1,-0.12279606189058367,-0.12324649298597201,0.035820148150777734,Vulnerable
WIT,2025-01-27,3.5199,2025-02-10,3.617,0.02758601096622071,0.009142900901601747,0.01844311006461896,1,0.0031642922589005806,-0.01343791136463346,0.01196521676407887,Vulnerable
WIX,2025-01-27,234.42,2025-02-10,224.17,-0.0437249381452095,0.009142900901601747,-0.05286783904681125,1,-0.03971077882001195,-0.10718917166477548,0.022832314941054175,Vulnerable
WK,2025-01-27,97.69,2025-02-10,96.85,-0.008598628314054668,0.009142900901601747,-0.017741529215656415,1,0.008221521459919057,-0.07329442158645127,0.03167566523120076,Vulnerable
WKEY,2025-01-27,7.89,2025-02-10,6.88,-0.12801013941698347,0.009142900901601747,-0.13715304031858522,1,-0.1795375209296758,-0.12801013941698347,0.04467005501200907,Vulnerable
WLDS,2025-01-27,13.8,2025-02-10,9.528,-0.3095652173913044,0.009142900901601747,-0.31870811829290613,1,-0.3780987607572076,-0.3095652173913044,0.1203581868532102,Vulnerable
WORX,2025-01-27,25.95,2025-02-10,18.75,-0.2774566473988439,0.009142900901601747,-0.28659954830044565,1,-0.32171762708285856,-0.277456647398844,0.019870580125612283,Vulnerable
WRD,2025-01-27,14.35,2025-02-10,15.99,0.11428571428571432,0.009142900901601747,0.10514281338411258,1,0.06386541208582852,-0.09150757077024363,0.05837607672113791,Vulnerable
WWD,2025-01-27,183.0173,2025-02-10,191.9648,0.04888882089288815,0.009142900901601747,0.039745919991286405,1,0.03319147298690406,-0.01809479505645184,0.016364875993054664,Vulnerable
XNET,2025-01-27,2.52,2025-02-10,3.23,0.28174603174603163,0.009142900901601747,0.2726031308444299,1,0.3383708008090479,-0.07116104868913853,0.04707204999346129,Vulnerable
XPER,2025-01-27,8.86,2025-02-10,9.45,0.06659142212189617,0.009142900901601747,0.057448521220294424,1,0.06031363639658838,-0.01642935377875132,0.014003285225696866,Vulnerable
XRX,2025-01-27,9.0904,2025-02-10,7.4614,-0.17920003520197136,0.009142900901601747,-0.1883429361035731,1,-0.18311793969261192,-0.19155372700871243,0.030247723018981505,Vulnerable
XTIA,2025-01-27,5.01,2025-02-10,4.39,-0.12375249500998009,0.009142900901601747,-0.13289539591158184,1,-0.09486464844835951,-0.13609467455621305,0.039076257842958234,Vulnerable
XTKG,2025-01-27,174.6,2025-02-10,116.1,-0.3350515463917526,0.009142900901601747,-0.34419444729335436,1,-0.3981502372662452,-0.39603960396039595,0.08121267213059645,Vulnerable
XYZ,2025-01-27,85.01,2025-02-10,84.85,-0.0018821315139396777,0.009142900901601747,-0.011025032415541425,1,-0.035417539467786585,-0.08714362560516398,0.027126656735044344,Vulnerable
YALA,2025-01-27,4.07,2025-02-10,4.19,0.029484029484029506,0.009142900901601747,0.02034112858242776,1,0.04226629236755741,-0.02933985330073341,0.01350637174118101,Vulnerable
YEXT,2025-01-27,6.57,2025-02-10,6.55,-0.003044140030441511,0.009142900901601747,-0.012187040932043258,1,0.041780203741457966,-0.05539358600583033,0.023464029168559858,Vulnerable
YMM,2025-01-27,11.1367,2025-02-10,12.5594,0.12774879452620613,0.009142900901601747,0.11860589362460439,1,0.11498258706777298,-0.04631628630614726,0.02618504033090802,Vulnerable
YOU,2025-01-27,23.2259,2025-02-10,22.2118,-0.04366246302619059,0.009142900901601747,-0.05280536392779234,1,-0.04484947156691055,-0.044456489942009236,0.011240725873361225,Vulnerable
YYAI,2025-01-27,30.0,2025-02-10,20.05,-0.33166666666666667,0.009142900901601747,-0.3408095675682684,1,-0.003713762819074873,-0.3350000000000001,0.14409331182897336,Vulnerable
ZENA,2025-01-27,5.13,2025-02-10,4.8,-0.06432748538011701,0.009142900901601747,-0.07347038628171876,1,-0.1884432739009212,-0.15399610136452235,0.08109727140431816,Vulnerable
ZEPP,2025-01-27,2.83,2025-02-10,2.85,0.007067137809187329,0.009142900901601747,-0.0020757630924144177,1,-0.03370307825801355,-0.04593639575971731,0.02918192033739377,Vulnerable
ZETA,2025-01-27,18.48,2025-02-10,21.66,0.17207792207792205,0.009142900901601747,0.1629350211763203,1,0.16603474469029367,-0.025432900432900363,0.036258419166882994,Vulnerable
ZIP,2025-01-27,7.12,2025-02-10,8.09,0.1362359550561798,0.009142900901601747,0.12709305415457806,1,0.1575885065679835,-0.03370786516853941,0.0343159566028611,Vulnerable
ZM,2025-01-27,82.0,2025-02-10,87.1,0.062195121951219345,0.009142900901601747,0.0530522210496176,1,0.09142833866517353,-0.02989620938628157,0.026478151947067326,Vulnerable
ZS,2025-01-27,191.24,2025-02-10,212.53,0.11132608240953767,0.009142900901601747,0.10218318150793593,1,0.10222937023017875,-0.02286495993746307,0.02496462311461317,Vulnerable
