companyid,companyname,n_sentences,mean_p_positive,mean_p_negative,mean_p_neutral,mean_sentiment,std_sentiment,pct_negative,pct_neutral,pct_positive,ratio_strong_negative,ratio_strong_positive
23442750,"Shutterstock, Inc.",237,0.5087111036525057,0.0660192809275937,0.4252696095961873,0.442691822724912,0.46009673355777114,0.05063291139240506,0.41350210970464135,0.5358649789029536,0.05063291139240506,0.5316455696202531
23813923,SiTime Corporation,170,0.40614190754097174,0.06031208870768109,0.5335459997713128,0.34582981883329067,0.4502451553863376,0.041176470588235294,0.5823529411764706,0.3764705882352941,0.041176470588235294,0.3764705882352941
23815047,"Workday, Inc.",352,0.42298865293427795,0.07512040349220941,0.5018909393931442,0.3478682494420685,0.4504416897965706,0.056818181818181816,0.5142045454545454,0.4289772727272727,0.056818181818181816,0.42329545454545453
24734352,"A10 Networks, Inc.",162,0.4464944815205663,0.08742161489229787,0.46608390629774443,0.35907286662826843,0.4908404851978189,0.07407407407407407,0.47530864197530864,0.4506172839506173,0.06790123456790123,0.4506172839506173
25016048,Broadcom Inc.,274,0.3172823859031999,0.10150150959991788,0.5812161100933152,0.215780876303282,0.4811718308815072,0.072992700729927,0.6423357664233577,0.2846715328467153,0.072992700729927,0.28102189781021897
25460099,"Palo Alto Networks, Inc.",463,0.4154593294102208,0.04846432738782552,0.536076344010575,0.36699500202239527,0.4184779002252558,0.03023758099352052,0.5701943844492441,0.39956803455723544,0.02591792656587473,0.39740820734341253
26878585,Vianet Group plc,286,0.36971729632688466,0.05352829804096918,0.5767544048831804,0.31618899828591546,0.4086675584266692,0.03146853146853147,0.6083916083916084,0.36013986013986016,0.03146853146853147,0.3531468531468531
27629813,"HubSpot, Inc.",376,0.3953471125049041,0.052828532786039197,0.5518243546558029,0.3425185797188649,0.41444359835445627,0.02925531914893617,0.5824468085106383,0.3882978723404255,0.02925531914893617,0.3776595744680851
28543927,Bloom Energy Corporation,370,0.31242162888567593,0.0723754509364733,0.6152029168741727,0.24004617794920263,0.40520996352903005,0.05405405405405406,0.6648648648648648,0.2810810810810811,0.051351351351351354,0.2756756756756757
28748353,"SoundHound AI, Inc.",443,0.39342957198867917,0.04065313198525904,0.565917299341402,0.3527764400034201,0.39641145848233444,0.024830699774266364,0.6027088036117382,0.3724604966139955,0.022573363431151242,0.3724604966139955
29510794,"Procore Technologies, Inc.",320,0.37161154692585113,0.0721889653490507,0.5561994884628803,0.29942258157680046,0.4392805868778074,0.053125,0.5875,0.359375,0.05,0.35625
29762552,Canadian Solar Inc.,334,0.30068563252637265,0.09563249849552612,0.6036818734855353,0.20505313403084652,0.4552828141632104,0.07784431137724551,0.6437125748502994,0.27844311377245506,0.0748502994011976,0.2754491017964072
29927936,"Reddit, Inc.",482,0.3265636824264628,0.04182953848716073,0.6316067797452583,0.2847341439393021,0.36376229361984647,0.014522821576763486,0.6991701244813278,0.2863070539419087,0.014522821576763486,0.2842323651452282
30028982,"Aviat Networks, Inc.",197,0.3590642865629025,0.21323469078622115,0.42770102259887355,0.14582959577668136,0.6191128502608296,0.20304568527918782,0.4365482233502538,0.3604060913705584,0.19796954314720813,0.3604060913705584
30118868,"AvePoint, Inc.",240,0.4611487853263194,0.09025960626701514,0.4485916073705691,0.3708891790593043,0.48792128469443496,0.075,0.4791666666666667,0.44583333333333336,0.07083333333333333,0.43333333333333335
30663855,Wayfair Inc.,427,0.3142470009624958,0.0956643597545665,0.5900886405730484,0.2185826412079293,0.4384451194512173,0.07494145199063232,0.6487119437939111,0.27634660421545665,0.06557377049180328,0.27400468384074944
32789865,Roblox Corporation,326,0.3757321295225593,0.03968875121148132,0.5845791150992907,0.33604337831107794,0.3860672570094374,0.018404907975460124,0.6196319018404908,0.3619631901840491,0.018404907975460124,0.3619631901840491
33348547,"Arista Networks, Inc.",330,0.30692374422497143,0.07120219056748531,0.621874060828916,0.23572155365748612,0.41637021634577315,0.045454545454545456,0.6696969696969697,0.28484848484848485,0.04242424242424243,0.2818181818181818
33414482,Veeva Systems Inc.,393,0.2312865870016563,0.06959769359266067,0.6991157203334509,0.16168889340899562,0.3447502432970785,0.043256997455470736,0.7786259541984732,0.178117048346056,0.04071246819338423,0.17302798982188294
34792193,Beam Global,401,0.29012559926104814,0.1295505915013632,0.5803238091981062,0.16057500775968495,0.47015332474146,0.10972568578553615,0.6359102244389028,0.2543640897755611,0.10224438902743142,0.24937655860349128
36397912,"PubMatic, Inc.",336,0.46095292127574794,0.04986345812184958,0.48918361848475234,0.4110894631538984,0.42018358597387573,0.02976190476190476,0.5089285714285714,0.46130952380952384,0.026785714285714284,0.4523809523809524
37502896,"Magnite, Inc.",337,0.35705765415237284,0.08058799131157136,0.562354358217129,0.27646966284080143,0.4511210089772305,0.05637982195845697,0.6053412462908012,0.33827893175074186,0.05637982195845697,0.3323442136498516
39088201,Atomera Incorporated,257,0.3279312705831305,0.08398258201016932,0.5880861455313716,0.24394868857296118,0.4335804381277779,0.07392996108949416,0.6342412451361867,0.2918287937743191,0.0622568093385214,0.2918287937743191
39461021,"SolarEdge Technologies, Inc.",446,0.27965131526783676,0.1714177009839598,0.5489309865192014,0.10823361428387697,0.49824506942420227,0.15695067264573992,0.594170403587444,0.24887892376681614,0.13901345291479822,0.23766816143497757
40485464,"Enphase Energy, Inc.",599,0.2874023030148213,0.11538378140641896,0.597213912571785,0.1720185216084023,0.45975608336235757,0.1001669449081803,0.6510851419031719,0.24874791318864775,0.09849749582637729,0.24207011686143573
43580005,Palantir Technologies Inc.,320,0.35790408357861453,0.06306664659496164,0.5790292673424119,0.2948374369836529,0.4279551919543861,0.034375,0.634375,0.33125,0.034375,0.325
44263730,"Q2 Holdings, Inc.",300,0.4702652311480294,0.07385313893202693,0.45588162685434025,0.39641209221600243,0.48086084533684903,0.05333333333333334,0.47333333333333333,0.47333333333333333,0.05,0.47333333333333333
44299616,"AppFolio, Inc.",119,0.5164327214221556,0.12570744347875984,0.35785983131901056,0.3907252779433958,0.571571065424099,0.11764705882352941,0.31932773109243695,0.5630252100840336,0.1092436974789916,0.5546218487394958
44459532,"Grid Dynamics Holdings, Inc.",472,0.31516901401297776,0.05691274666322111,0.6279182392724995,0.2582562673497566,0.390332504132762,0.03389830508474576,0.6885593220338984,0.2775423728813559,0.03389830508474576,0.2733050847457627
45534830,"Eventbrite, Inc.",195,0.4177376967950318,0.11743241072608493,0.4648298877363022,0.3003052860689469,0.538002227360683,0.1076923076923077,0.49230769230769234,0.4,0.10256410256410256,0.4
46271970,Digimarc Corporation,228,0.25159887297961275,0.13555386358577953,0.6128472620376239,0.11604500939383318,0.4543803039581516,0.10964912280701754,0.6666666666666666,0.2236842105263158,0.10964912280701754,0.21929824561403508
46365772,Autohome Inc.,183,0.47256253273455334,0.14808477013234478,0.37935269744608735,0.32447776260220856,0.5926080146519253,0.14207650273224043,0.3770491803278688,0.4808743169398907,0.14207650273224043,0.47540983606557374
46422711,"BlackLine, Inc.",367,0.46544804242604515,0.04824280635547654,0.48630915259896734,0.41720523607056864,0.4190970703716453,0.02452316076294278,0.5122615803814714,0.46321525885558584,0.02452316076294278,0.4604904632152589
49093148,"Dropbox, Inc.",224,0.3513610920261791,0.1347387113180178,0.5139001950031213,0.21662238070816134,0.515335137968132,0.12053571428571429,0.5491071428571429,0.33035714285714285,0.11607142857142858,0.33035714285714285
49547584,"JinkoSolar Holding Co., Ltd.",134,0.3547977037005015,0.17268260492971027,0.4725196877244248,0.18211509877079124,0.5780432506674384,0.17164179104477612,0.48507462686567165,0.34328358208955223,0.17164179104477612,0.3358208955223881
49548455,Wix.com Ltd.,266,0.5534561660098738,0.03929149008468073,0.40725234397371907,0.5141646759251931,0.41619746402416874,0.022556390977443608,0.40977443609022557,0.5676691729323309,0.018796992481203006,0.5676691729323309
52034495,Nebius Group N.V.,418,0.2598622773003065,0.03347901375429553,0.7066587068666326,0.22638326354601096,0.3062792954582454,0.011961722488038277,0.7799043062200957,0.20813397129186603,0.009569377990430622,0.20813397129186603
53507768,Twilio Inc.,341,0.3927126686700519,0.08195261449533954,0.5253347167854479,0.3107600541747123,0.46899497514597066,0.06451612903225806,0.5659824046920822,0.36950146627565983,0.06451612903225806,0.36950146627565983
59320819,"Yext, Inc.",172,0.28053120442471186,0.10454697206583914,0.6149218270316893,0.17598423235887273,0.4260761857622393,0.0872093023255814,0.6569767441860465,0.2558139534883721,0.08139534883720931,0.2558139534883721
59692786,"Expensify, Inc.",191,0.30802811523753154,0.06727009608424928,0.6247017878785496,0.2407580191532823,0.4015960603993268,0.041884816753926704,0.6910994764397905,0.2670157068062827,0.041884816753926704,0.2670157068062827
60309355,Ondas Inc.,332,0.46256192236246696,0.07581947790739317,0.46161859914245285,0.38674244445507383,0.47733220721777214,0.06927710843373494,0.46987951807228917,0.4608433734939759,0.06927710843373494,0.4608433734939759
61344787,"Cardlytics, Inc.",231,0.48794202801662606,0.09733982292483702,0.4147181474841583,0.39060220509178906,0.5251458716058135,0.08658008658008658,0.4025974025974026,0.5108225108225108,0.08658008658008658,0.5021645021645021
62400334,Similarweb Ltd.,187,0.4145396542561086,0.036069737483353854,0.5493906065224008,0.37846991677275477,0.3942246226739047,0.016042780748663103,0.5614973262032086,0.42245989304812837,0.016042780748663103,0.42245989304812837
73957391,Integral Ad Science Holding Corp.,273,0.48188470501193414,0.0792492302492834,0.43886606435499564,0.40263547476265077,0.4864860278261995,0.06593406593406594,0.43956043956043955,0.4945054945054945,0.06593406593406594,0.4945054945054945
75963230,Workiva Inc.,347,0.41322795002552165,0.04061824282744003,0.5461538069658732,0.3726097071980816,0.40092396123527113,0.023054755043227664,0.5994236311239193,0.37752161383285304,0.023054755043227664,0.37752161383285304
78749412,Generac Holdings Inc.,399,0.40539310751646235,0.14931466965410942,0.44529222233459015,0.2560784378623529,0.5371673320371261,0.12781954887218044,0.49373433583959897,0.37844611528822053,0.12280701754385964,0.37343358395989973
81686581,"Life360, Inc.",476,0.30220973192510675,0.0852963610673558,0.6124939079897306,0.21691337085775092,0.421487394330826,0.052521008403361345,0.6953781512605042,0.25210084033613445,0.052521008403361345,0.24789915966386555
81838153,"Asana, Inc.",378,0.4457911744334356,0.07186656544310233,0.48234226057926816,0.37392460899033325,0.457826247002311,0.05291005291005291,0.5052910052910053,0.4417989417989418,0.047619047619047616,0.43915343915343913
81851700,"Cloudflare, Inc.",341,0.4161872273963764,0.09823887790840043,0.4855738963789779,0.31794834948797596,0.48947818183492964,0.08211143695014662,0.49853372434017595,0.41935483870967744,0.07624633431085044,0.41055718475073316
83920810,"Block, Inc.",273,0.4462726080565007,0.03492072920209213,0.5188066632224199,0.4113518788544086,0.3877709260779923,0.018315018315018316,0.5311355311355311,0.45054945054945056,0.014652014652014652,0.4468864468864469
84159238,Shopify Inc.,460,0.3446896864992121,0.06958115410120429,0.5857291555376318,0.2751085323980078,0.4153255758758101,0.05217391304347826,0.6413043478260869,0.3065217391304348,0.04782608695652174,0.30217391304347824
84196527,Daqo New Energy Corp.,184,0.19584695330780486,0.24692974343349267,0.5572233053187475,-0.05108279012568781,0.5137148997678033,0.23369565217391305,0.6141304347826086,0.15217391304347827,0.22826086956521738,0.15217391304347827
98730515,ThredUp Inc.,205,0.4852199071314095,0.09490154354901212,0.4198785455215995,0.39031836358239735,0.5099389408705135,0.07804878048780488,0.43902439024390244,0.48292682926829267,0.07804878048780488,0.47317073170731705
99942756,"The Trade Desk, Inc.",445,0.31436860666013833,0.09644724606232864,0.5891841455812702,0.21792136059780973,0.4343142116774492,0.06741573033707865,0.6494382022471911,0.28314606741573034,0.06292134831460675,0.2786516853932584
105613224,"Thermon Group Holdings, Inc.",211,0.44285656246952537,0.16561179139134938,0.3915316417627919,0.27724477107817597,0.6143398083450405,0.16113744075829384,0.3933649289099526,0.44549763033175355,0.16113744075829384,0.44075829383886256
105664036,Lightspeed Commerce Inc.,291,0.46343011705723314,0.059445601079894606,0.47712428492407516,0.40398451597733853,0.4549240978469844,0.044673539518900345,0.4948453608247423,0.46048109965635736,0.041237113402061855,0.4536082474226804
105773546,"Sprout Social, Inc.",205,0.43872811445830073,0.04143044750047166,0.519841439440483,0.39729766695782903,0.408030160737374,0.024390243902439025,0.5463414634146342,0.4292682926829268,0.024390243902439025,0.4292682926829268
105810806,"Vimeo.com, Inc.",129,0.33812704052804976,0.06536030732889393,0.5965126535689184,0.27276673319915584,0.3977222449856489,0.046511627906976744,0.6511627906976745,0.3023255813953488,0.046511627906976744,0.3023255813953488
106486370,"Backblaze, Inc.",197,0.4150029659119959,0.0727735456353441,0.5122234854223159,0.3422294202766518,0.4552610079577734,0.06091370558375635,0.5228426395939086,0.41624365482233505,0.050761421319796954,0.41624365482233505
106842888,"Alkami Technology, Inc.",290,0.35333732041562427,0.054798451266733224,0.5918642297065977,0.29853886914889105,0.4071986538158316,0.03103448275862069,0.6344827586206897,0.33448275862068966,0.03103448275862069,0.3310344827586207
108788945,"Phunware, Inc.",284,0.24782340964761523,0.08049725381736185,0.6716793375286523,0.1673261558302534,0.37184817385638347,0.06338028169014084,0.7394366197183099,0.19718309859154928,0.05985915492957746,0.19718309859154928
109373551,"Okta, Inc.",533,0.26196913029753915,0.060989898191782424,0.6770409748104959,0.20097923210575674,0.3652590458267074,0.03377110694183865,0.7410881801125704,0.225140712945591,0.03189493433395872,0.225140712945591
111528632,"Pure Storage, Inc.",330,0.34679029664927813,0.07920629435472867,0.5740034086375752,0.26758400229454943,0.43602420526350255,0.06363636363636363,0.6181818181818182,0.3181818181818182,0.05757575757575758,0.31212121212121213
115222699,Viant Technology Inc.,294,0.45101544587258374,0.049650789976601495,0.4993337661116606,0.40136465589598225,0.4267623676798172,0.023809523809523808,0.5238095238095238,0.4523809523809524,0.023809523809523808,0.445578231292517
115620169,Vipshop Holdings Limited,193,0.42262511332688246,0.16824709366128776,0.40912778990179144,0.2543780196655947,0.5448767437879825,0.16580310880829016,0.39378238341968913,0.44041450777202074,0.16062176165803108,0.43523316062176165
116060746,"PagerDuty, Inc.",344,0.4563916354050297,0.06421019836074435,0.47939816500645044,0.3921814370442853,0.44196225706905584,0.0377906976744186,0.5087209302325582,0.45348837209302323,0.0377906976744186,0.4476744186046512
118171469,"Health Catalyst, Inc.",393,0.4294457945110082,0.07724366050436335,0.4933105475262149,0.35220213400664485,0.458019690583988,0.06615776081424936,0.5063613231552163,0.42748091603053434,0.061068702290076333,0.4223918575063613
126751161,"Nutanix, Inc.",341,0.29602501488664895,0.08836746702511464,0.6156075241759725,0.20765754786153431,0.40592171575884994,0.06451612903225806,0.6891495601173021,0.24633431085043989,0.05571847507331378,0.2375366568914956
128585388,"Doximity, Inc.",327,0.4035941458076512,0.05341413107897164,0.5429917217918675,0.35018001472867955,0.4031016977092183,0.021406727828746176,0.5963302752293578,0.382262996941896,0.021406727828746176,0.382262996941896
133833909,"Shoals Technologies Group, Inc.",402,0.3453801504651372,0.12142539078796014,0.5331944581561383,0.22395475967717704,0.47853030969672555,0.09950248756218906,0.5597014925373134,0.3407960199004975,0.0945273631840796,0.3308457711442786
134031691,Xunlei Limited,106,0.39420786335677754,0.25730184780187765,0.34849028604737714,0.13690601555489987,0.6605825837711075,0.2830188679245283,0.330188679245283,0.3867924528301887,0.2830188679245283,0.3867924528301887
134231191,"Marqeta, Inc.",345,0.3179757169717788,0.1494878042259834,0.532536476213431,0.1684879127457954,0.5165945388958708,0.13043478260869565,0.5884057971014492,0.2811594202898551,0.12753623188405797,0.2753623188405797
134521275,"Datadog, Inc.",355,0.3671802881803416,0.06458012123238033,0.5682395922885815,0.30260016694796127,0.4179028235014233,0.036619718309859155,0.6225352112676056,0.3408450704225352,0.036619718309859155,0.3408450704225352
138672527,"MACOM Technology Solutions Holdings, Inc.",351,0.43146808600408737,0.114624014394915,0.4539078962577884,0.3168440716091724,0.5118318805587466,0.09686609686609686,0.48148148148148145,0.42165242165242167,0.09401709401709402,0.4188034188034188
139264388,"Pinterest, Inc.",360,0.5120734612793765,0.04687458612154134,0.4410519514232874,0.46519887515783515,0.42771205168631465,0.027777777777777776,0.44722222222222224,0.525,0.027777777777777776,0.525
139938259,"Nextdoor Holdings, Inc.",130,0.4631554230295408,0.064816534318603,0.4720280384358305,0.3983388887109378,0.4771414999734452,0.046153846153846156,0.4846153846153846,0.46923076923076923,0.046153846153846156,0.46923076923076923
140952960,"The Honest Company, Inc.",218,0.4834247297274137,0.052603880137871574,0.4639713923626263,0.4308208495895421,0.4380684182336837,0.03211009174311927,0.4908256880733945,0.47706422018348627,0.03211009174311927,0.47706422018348627
142659894,"Stitch Fix, Inc.",192,0.5359185340397138,0.06343422966407768,0.4006472403222385,0.4724843043756361,0.4902876213759847,0.052083333333333336,0.3802083333333333,0.5677083333333334,0.046875,0.5572916666666666
144816347,"Fastly, Inc.",298,0.4669094490006116,0.1493150326704619,0.38377552187920316,0.31759441633014973,0.5683804484677314,0.14429530201342283,0.3959731543624161,0.4597315436241611,0.13758389261744966,0.4463087248322148
153970398,Baozun Inc.,213,0.51671024679508,0.07326224659670127,0.4100275064989085,0.4434480001983788,0.5010572379290008,0.056338028169014086,0.4272300469483568,0.5164319248826291,0.056338028169014086,0.5164319248826291
208444566,NET Power Inc.,269,0.2866346212519423,0.04359718329242005,0.6697681987291153,0.24303743795952223,0.3434998989960467,0.022304832713754646,0.7472118959107806,0.23048327137546468,0.01858736059479554,0.23048327137546468
210235568,"Duolingo, Inc.",476,0.23950205920968487,0.05277159811729299,0.707726344419252,0.1867304610923919,0.31785169721018125,0.018907563025210083,0.7983193277310925,0.18277310924369747,0.012605042016806723,0.18277310924369747
212579473,JFrog Ltd.,291,0.32799720349545586,0.09084917766064457,0.581153613627213,0.23714802583481132,0.4450384680091589,0.06872852233676977,0.6219931271477663,0.30927835051546393,0.061855670103092786,0.30927835051546393
214992529,monday.com Ltd.,310,0.44192113412784473,0.07397764447415547,0.48410121729417194,0.3679434896536892,0.46135200485369415,0.05806451612903226,0.4967741935483871,0.44516129032258067,0.054838709677419356,0.44516129032258067
215125097,Hello Group Inc.,310,0.3724981615545168,0.26483967954352977,0.3626621604867039,0.10765848201098702,0.6795549481934435,0.267741935483871,0.3580645161290323,0.3741935483870968,0.26129032258064516,0.3741935483870968
222948413,JOYY Inc.,207,0.5544369685247649,0.1336962412547878,0.3118667924047812,0.420740727269977,0.5960362655972251,0.13526570048309178,0.2995169082125604,0.5652173913043478,0.13526570048309178,0.5652173913043478
223236753,"Zoom Communications, Inc.",413,0.33205405964807,0.04632320736600289,0.6216227337018955,0.2857308522820671,0.3812549822077712,0.024213075060532687,0.6682808716707022,0.3075060532687651,0.024213075060532687,0.29782082324455206
224101504,Elastic N.V.,421,0.38331217057295053,0.06770709974939035,0.5489807280572463,0.3156050708235602,0.43536825138667307,0.047505938242280284,0.5795724465558195,0.37292161520190026,0.047505938242280284,0.3681710213776722
224322448,Skillz Inc.,113,0.3098448175005615,0.1788528446454258,0.5113023313471173,0.13099197285513567,0.5404067748566856,0.1592920353982301,0.5398230088495575,0.3008849557522124,0.1504424778761062,0.2920353982300885
225024565,Nexxen International Ltd.,256,0.4779745285741228,0.05027015052473871,0.4717553218943067,0.4277043780493841,0.4406321422616194,0.03515625,0.48828125,0.4765625,0.03515625,0.4765625
226872615,"nCino, Inc.",372,0.35770264286447756,0.06462655606259021,0.5776707989248817,0.29307608680188735,0.40559624677459405,0.04838709677419355,0.6129032258064516,0.3387096774193548,0.0456989247311828,0.33602150537634407
228070761,"EVERTEC, Inc.",314,0.3922029328932926,0.12950951633025792,0.4782875499622837,0.26269341656303474,0.5402350155122795,0.10509554140127389,0.5127388535031847,0.3821656050955414,0.10509554140127389,0.37579617834394907
231651802,AppLovin Corporation,270,0.30489164931630647,0.03999727429235699,0.6551110734887146,0.26489437502394947,0.36278081031633047,0.018518518518518517,0.7296296296296296,0.2518518518518518,0.018518518518518517,0.24814814814814815
231691952,Science Applications International Corporation,224,0.421966948388477,0.07005546179009668,0.5079775981472007,0.3519114865983803,0.4545710840190589,0.049107142857142856,0.53125,0.41964285714285715,0.049107142857142856,0.41964285714285715
232496287,"Braze, Inc.",368,0.42678049408435903,0.08327963183957922,0.48993987314726994,0.3435008622447798,0.46449856826846964,0.07065217391304347,0.5054347826086957,0.42391304347826086,0.0625,0.41304347826086957
233445314,Endava plc,244,0.40394252687730814,0.1028217709924812,0.49323570125232463,0.3011207558848269,0.48411763473982067,0.09836065573770492,0.4918032786885246,0.4098360655737705,0.09016393442622951,0.4016393442622951
237245858,GlobalFoundries Inc.,388,0.35335607264075697,0.08141525885445479,0.5652286708306944,0.2719408137863022,0.45148874712788134,0.059278350515463915,0.5876288659793815,0.35309278350515466,0.059278350515463915,0.35051546391752575
241908542,Unity Software Inc.,232,0.31197412435671895,0.04296409667084186,0.6450617759456408,0.26901002768587706,0.3386578957434897,0.017241379310344827,0.728448275862069,0.2543103448275862,0.017241379310344827,0.2413793103448276
243657962,"NerdWallet, Inc.",271,0.4548179944667869,0.14225066608553444,0.40293133731354097,0.31256732838125245,0.5722190615602074,0.12915129151291513,0.42066420664206644,0.45018450184501846,0.12177121771217712,0.45018450184501846
243722644,"SentinelOne, Inc.",405,0.4729419022384617,0.05356920504091699,0.473488891651325,0.4193726971975447,0.43837935458221494,0.0345679012345679,0.5037037037037037,0.4617283950617284,0.03209876543209877,0.4617283950617284
